team,player
FC Crotone,Giuseppe Abruzzese
FC Crotone,Boadu Maxwell Acosty
FC Crotone,Bright Addae
FC Crotone,Arlind Ajeti
FC Crotone,Jamal Alioui
FC Crotone,Raffaele Ametrano
FC Crotone,Luca Amoruso
FC Crotone,Ângelo Mariano de Almeida
FC Crotone,Salvatore Aronica
FC Crotone,Salvatore Aurelio
FC Crotone,Antonio Bacchetti
FC Crotone,Pavol Bajza
FC Crotone,Mihai Bălașa
FC Crotone,Andrea Barberis
FC Crotone,Giovanni Bartolucci
FC Crotone,Simone Basso
FC Crotone,Eder Baù
FC Crotone,Nicola Beati
FC Crotone,Vid Belec
FC Crotone,Steve Leo Beleck
FC Crotone,Gabriele Bellodi
FC Crotone,Ahmad Benali
FC Crotone,Luca Berardocco
FC Crotone,Federico Bernardeschi
FC Crotone,Emanuele Berrettoni
FC Crotone,Ezio Bertuzzo
FC Crotone,Soufiane Bidaoui
FC Crotone,Giacomo Bindi
FC Crotone,Antonio Bocchetti
FC Crotone,Filippo Boniperti
FC Crotone,Simone Bonomi
FC Crotone,Antonino Bonvissuto
FC Crotone,Giuseppe Borello
FC Crotone,Pierluigi Borghetti
FC Crotone,Fabrizio Bramati
FC Crotone,Antonio Broso
FC Crotone,Luca Bruno
FC Crotone,Ante Budimir
FC Crotone,Leandro Cabrera
FC Crotone,Giuseppe Caccavallo
FC Crotone,Caetano Calil
FC Crotone,Claudio Cafiero
FC Crotone,Nicholas Caglioni
FC Crotone,Marcello Campolonghi
FC Crotone,Francesco Cangi
FC Crotone,Leonardo Capezzi
FC Crotone,Marco Capuano
FC Crotone,Davide Carcuro
FC Crotone,Alfredo Cariello
FC Crotone,Paolo Castelli
FC Crotone,Danilo Cataldi
FC Crotone,Federico Ceccherini
FC Crotone,Francesco Checcucci
FC Crotone,Camillo Ciano
FC Crotone,Nicolas Cinalli
FC Crotone,Mauro Cioffi
FC Crotone,Claiton
FC Crotone,Massimo Coda
FC Crotone,Valentin Cojocaru
FC Crotone,Davide Colomba
FC Crotone,Emanuele Concetti
FC Crotone,Alex Cordaz
FC Crotone,Nicolás Córdova
FC Crotone,Pedro Correia
FC Crotone,Michele Cremonesi
FC Crotone,Alessandro Crescenzi
FC Crotone,Lorenzo Crisetig
FC Crotone,Giovanni Crociata
FC Crotone,Giuseppe Cuomo
FC Crotone,Marcos Curado
FC Crotone,Davis Curiale
FC Crotone,Aniello Cutolo
FC Crotone,Jean-Pierre Cyprien
FC Crotone,Ayub Daud
FC Crotone,Pietro De Giorgio
FC Crotone,Raffaele De Martino
FC Crotone,Daniele Degano
FC Crotone,David Dei
FC Crotone,Lorenzo Del Prete
FC Crotone,Denílson Gabionetta
FC Crotone,Jacopo Dezi
FC Crotone,Luca Di Matteo
FC Crotone,Nunzio Di Roberto
FC Crotone,Moussa Diaby
FC Crotone,Abdelaye Diakité
FC Crotone,Mamadou Diakité
FC Crotone,Digão
FC Crotone,Marcus Diniz
FC Crotone,Davide Dionigi
FC Crotone,Abou Diop
FC Crotone,Massimo Drago
FC Crotone,Milan Đurić
FC Crotone,Noë Dussenne
FC Crotone,Mirko Eramo
FC Crotone,Vinicio Espinal
FC Crotone,Oussama Essabr
FC Crotone,Diego Falcinelli
FC Crotone,Davide Faraoni
FC Crotone,Simone Farelli
FC Crotone,Nicolò Fazzi
FC Crotone,Alex Ferrari
FC Crotone,Gian Marco Ferrari
FC Crotone,Nicola Ferrari
FC Crotone,Marco Festa
FC Crotone,Giuseppe Figliomeni
FC Crotone,Marco Firenze
FC Crotone,Alessandro Florenzi
FC Crotone,Matjaž Florijančič
FC Crotone,Pasquale Foggia
FC Crotone,Massimo Fornoni
FC Crotone,Luca Fusco
FC Crotone,Antonio Galardo
FC Crotone,Francesco Galeoto
FC Crotone,Iacopo Galli
FC Crotone,Giuseppe Galluzzo
FC Crotone,Pol García
FC Crotone,Daniele Gastaldello
FC Crotone,Andrea Gentile
FC Crotone,Abdelkader Ghezzal
FC Crotone,Domenico Giampà
FC Crotone,Federico Giampaolo
FC Crotone,Luca Giannone
FC Crotone,Pasquale Giannotti
FC Crotone,Abel Gigli
FC Crotone,Guillaume Gigliotti
FC Crotone,Ciro Ginestra
FC Crotone,Eddy Gnahoré
FC Crotone,Tomislav Gomelt
FC Crotone,Alfred Gomis
FC Crotone,Takis Gonias
FC Crotone,Raúl Alberto González
FC Crotone,Vito Grieco
FC Crotone,Fabrizio Grillo
FC Crotone,Tomás Guzmán
FC Crotone,Yonese Hanine
FC Crotone,Mikael Ishak
FC Crotone,Mariano Julio Izco
FC Crotone,Ivan Javorčić
FC Crotone,Ivan Jurić
FC Crotone,Augustus Kargbo
FC Crotone,Mory Koné
FC Crotone,Abdoulay Konko
FC Crotone,Andrej Kotnik
FC Crotone,Oliver Kragl
FC Crotone,Alen Krcić
FC Crotone,Ilario Lamberti
FC Crotone,Luigi Lavecchia
FC Crotone,Fabio Lebran
FC Crotone,Emmanuel Ledesma
FC Crotone,Elia Legati
FC Crotone,Davide Leto
FC Crotone,Alessandro Ligi
FC Crotone,Dante López
FC Crotone,Maxi López
FC Crotone,Massimo Loviso
FC Crotone,Zinédine Machach
FC Crotone,Riccardo Marchizza
FC Crotone,Raffaele Maiello
FC Crotone,Domenico Maietta
FC Crotone,Rolando Mandragora
FC Crotone,Luca Maniero
FC Crotone,Federico Marchetti
FC Crotone,Luca Marrone
FC Crotone,Bruno Martella
FC Crotone,Gonzalo Mastriani
FC Crotone,Davide Matteini
FC Crotone,Kelvin Matute
FC Crotone,Andrea Mazzarani
FC Crotone,Antonio Mazzotta
FC Crotone,Ibrahime Mbaye
FC Crotone,Ettore Mendicino
FC Crotone,Antonio Meola
FC Crotone,Djamel Mesbah
FC Crotone,Hrvoje Milić
FC Crotone,Nadir Minotti
FC Crotone,Antonio Mirante
FC Crotone,Francesco Modesto
FC Crotone,Salvatore Molina
FC Crotone,Giovanni Morabito
FC Crotone,Archimede Morleo
FC Crotone,Manolo Mosciaro
FC Crotone,Samuel Mráz
FC Crotone,Mattia Mustacchio
FC Crotone,Andrea Nalini
FC Crotone,Nicola Nanni
FC Crotone,Roberto Nanni
FC Crotone,Aiman Napoli
FC Crotone,Felice Natalino
FC Crotone,Jeda
FC Crotone,Manuel Nicoletti
FC Crotone,Antonio Nocerino
FC Crotone,Olivier N'Siabamfumu
FC Crotone,Simeon Nwankwo
FC Crotone,Ronnie O'Brien
FC Crotone,Angelo Ogbonna
FC Crotone,Márk Orosz
FC Crotone,Aldo Osorio
FC Crotone,Daniele Padelli
FC Crotone,Stefano Padovan
FC Crotone,Mirko Pagliarini
FC Crotone,Angelo Pagotto
FC Crotone,Raffaele Palladino
FC Crotone,Julian Palmieri
FC Crotone,Luigi Panarelli
FC Crotone,Paquito
FC Crotone,Louise Essengue Parfait
FC Crotone,Matteo Paro
FC Crotone,Lorenzo Pasqualini
FC Crotone,Daniel Pavlović
FC Crotone,Andrea Peana
FC Crotone,Marco Pecorari
FC Crotone,Alex Pederzoli
FC Crotone,Graziano Pellè
FC Crotone,Riccardo Perpetuini
FC Crotone,Stefano Pettinari
FC Crotone,Sébastien Piocelle
FC Crotone,Gianvito Plasmati
FC Crotone,Sandro Porchia
FC Crotone,Giuseppe Prestia
FC Crotone,Felice Prevete
FC Crotone,Simone Puleo
FC Crotone,Michael Rabušic
FC Crotone,Gustavo Reggi
FC Crotone,Calvin Rezende
FC Crotone,Federico Ricci
FC Crotone,Cristian Riggio
FC Crotone,Oscar Righetti
FC Crotone,Stefan Ristovski
FC Crotone,Marcus Rohdén
FC Crotone,Andrea Romanò
FC Crotone,Aristóteles Romero
FC Crotone,Aleandro Rosi
FC Crotone,Generoso Rossi
FC Crotone,Giuseppe Russo
FC Crotone,Nello Russo
FC Crotone,Andrea Russotto
FC Crotone,Moreno Rutten
FC Crotone,Vitor Saba
FC Crotone,Alessio Sabbione
FC Crotone,Aniello Salzano
FC Crotone,Mario Sampirisi
FC Crotone,Nicola Sansone
FC Crotone,Tomislav Šarić
FC Crotone,Cosimo Sarli
FC Crotone,Gianluca Savoldi
FC Crotone,Francesco Scardina
FC Crotone,Gennaro Scarlato
FC Crotone,Claudio Scarzanella
FC Crotone,Marco Schiavino
FC Crotone,Gennaro Scognamiglio
FC Crotone,Giuseppe Sculli
FC Crotone,Caio Secco
FC Crotone,Jaroslav Šedivec
FC Crotone,Stefan Simić
FC Crotone,Manuel Sinato
FC Crotone,Claudio Spinelli
FC Crotone,Nicolás Spolli
FC Crotone,Mattia Sprocati
FC Crotone,Mattia Stefanelli
FC Crotone,Adrian Stoian
FC Crotone,Dejan Stojanović
FC Crotone,Emanuele Suagher
FC Crotone,Sergiu Suciu
FC Crotone,Ćazim Suljić
FC Crotone,Nazzareno Tarantino
FC Crotone,Luca Tedeschi
FC Crotone,Leonardo Terigi
FC Crotone,Ivan Tisci
FC Crotone,Aleksandar Tonev
FC Crotone,Ernesto Torregrossa
FC Crotone,Giuseppe Torromino
FC Crotone,Mamadou Tounkara
FC Crotone,Mohamed Traoré
FC Crotone,Vittorio Triarico
FC Crotone,Alessandro Tripaldelli
FC Crotone,Andrea Tripicchio
FC Crotone,Marcello Trotta
FC Crotone,Marco Tumminello
FC Crotone,Alessandro Turini
FC Crotone,Julian Uccello
FC Crotone,Sauli Väisänen
FC Crotone,Federico Valietti
FC Crotone,Daniele Vantaggiato
FC Crotone,Ricardo Verón
FC Crotone,Luca Vido
FC Crotone,Kevin Vinetot
FC Crotone,Federico Viviani
FC Crotone,Davide Voltan
FC Crotone,Yao Eloge Koffi
FC Crotone,Marco Zamboni
FC Crotone,Giuseppe Zampano
FC Crotone,Niccolò Zanellato
FC Crotone,Francesco Zanoncelli
FC Crotone,Ilyos Zeytulayev
Empoli FC,Ignazio Abate
Empoli FC,Pietro Accardi
Empoli FC,Italo Acconcia
Empoli FC,Afriyie Acquah
Empoli FC,Daniele Adani
Empoli FC,Alessandro Agostini
Empoli FC,Rodrigo Aguirre
Empoli FC,Riccardo Allegretti
Empoli FC,Sergio Bernardo Almirón
Empoli FC,Amauri
Empoli FC,Raffaele Ametrano
Empoli FC,Christian Amoroso
Empoli FC,Gabriele Angella
Empoli FC,Angelo Antonazzo
Empoli FC,Luca Antonelli
Empoli FC,Luca Antonini
Empoli FC,Pietro Arcidiacono
Empoli FC,Lorenzo Ariaudo
Empoli FC,Johan Arneng
Empoli FC,Fabio Artico
Empoli FC,Nicola Ascoli
Empoli FC,Gianluca Atzori
Empoli FC,Francesco Baiano
Empoli FC,Nedim Bajrami
Empoli FC,Ivano Baldanzeddu
Empoli FC,Paolo Baldieri
Empoli FC,Jure Balkovec
Empoli FC,Daniele Balli
Empoli FC,Balázs Balogh
Empoli FC,Giacomo Banchelli
Empoli FC,Filippo Bandinelli
Empoli FC,Stefano Baraldo
Empoli FC,Federico Barba
Empoli FC,Marco Barollo
Empoli FC,Davide Bassi
Empoli FC,Yves Benoit Bationo
Empoli FC,Manuel Belleri
Empoli FC,Giuseppe Bellusci
Empoli FC,Ismaël Bennacer
Empoli FC,Gianluca Berti
Empoli FC,Mario Bertini
Empoli FC,Piero Betello
Empoli FC,Matteo Bianchetti
Empoli FC,Leonardo Bianchi
Empoli FC,Gianluigi Bianco
Empoli FC,Remo Bicchierai
Empoli FC,Alessandro Birindelli
Empoli FC,Pierpaolo Bisoli
Empoli FC,Luca Bittante
Empoli FC,Matteo Bonatti
Empoli FC,Riccardo Bonetto
Empoli FC,Filippo Boniperti
Empoli FC,Diego Borghini
Empoli FC,Marco Borriello
Empoli FC,Raoul Bortoletto
Empoli FC,Massimo Brambati
Empoli FC,Mark Bresciano
Empoli FC,Matteo Brighi
Empoli FC,Alberto Brignoli
Empoli FC,Joshua Brillante
Empoli FC,Gastón Brugman
Empoli FC,Luca Bucci
Empoli FC,Marcel Büchel
Empoli FC,Igor Budan
Empoli FC,Alessandro Budel
Empoli FC,Antonio Buscè
Empoli FC,Daniele Buzzegoli
Empoli FC,Nicola Caccia
Empoli FC,Zoumana Camara
Empoli FC,Salvatore Campilongo
Empoli FC,Michele Camporese
Empoli FC,Kevin Cannavò
Empoli FC,Leonardo Capezzi
Empoli FC,Massimiliano Cappellini
Empoli FC,Ciro Capuano
Empoli FC,Francesco Caputo
Empoli FC,Guido Carboni
Empoli FC,Marco Carparelli
Empoli FC,Davide Carrus
Empoli FC,Walter Casaroli
Empoli FC,Giacomo Casoli
Empoli FC,Mario Cassano
Empoli FC,Michele Castagnetti
Empoli FC,Stefano Castellani
Empoli FC,Luca Castiglia
Empoli FC,Salvatore Caturano
Empoli FC,Luca Cecconi
Empoli FC,Sebastián Cejas
Empoli FC,Cristian Cesaretti
Empoli FC,Ricardo Chará
Empoli FC,Renato Cipollini
Empoli FC,Andrea Coda
Empoli FC,Davor Čop
Empoli FC,Manuel Coppola
Empoli FC,Claudio Coralli
Empoli FC,Sacha Cori
Empoli FC,Daniele Corvia
Empoli FC,Uroš Ćosić
Empoli FC,Andrea Costa
Empoli FC,Enzo Cozzolini
Empoli FC,Emílson Cribari
Empoli FC,Fábio Eduardo Cribari
Empoli FC,Andrea Cristiano
Empoli FC,Daniele Croce
Empoli FC,Enrico Cucchi
Empoli FC,Andrea Cupi
Empoli FC,David D'Antoni
Empoli FC,Dario Dainelli
Empoli FC,Filippo Dal Moro
Empoli FC,Samuele Damiani
Empoli FC,Pietro De Giorgio
Empoli FC,Alessio De Petrillo
Empoli FC,Zlatko Dedić
Empoli FC,David Dei
Empoli FC,Simone Del Nero
Empoli FC,Cristian Dell'Orco
Empoli FC,Kastriot Dermaku
Empoli FC,Flavio Destro
Empoli FC,Jacopo Dezi
Empoli FC,Eusebio Di Francesco
Empoli FC,Giovanni Di Lorenzo
Empoli FC,Arturo Di Napoli
Empoli FC,Antonio Di Natale
Empoli FC,Alessandro Diamanti
Empoli FC,Kevin Diks
Empoli FC,Federico Dimarco
Empoli FC,Assane Dioussé
Empoli FC,Alfredo Donnarumma
Empoli FC,Renato Dossena
Empoli FC,Bartłomiej Drągowski
Empoli FC,Nicolao Dumitru
Empoli FC,Éder
Empoli FC,Johnny Ekström
Empoli FC,Mirko Eramo
Empoli FC,Carmine Esposito
Empoli FC,Salvatore Esposito
Empoli FC,Diego Fabbrini
Empoli FC,Tommaso Fantacci
Empoli FC,Jacopo Fanucchi
Empoli FC,Diego Farias
Empoli FC,Ivan Fatić
Empoli FC,Ricardo Ferreira
Empoli FC,Daniele Ficagna
Empoli FC,Fabrizio Ficini
Empoli FC,Luca Fiuzzi
Empoli FC,Francesco Flachi
Empoli FC,Matjaž Florijančič
Empoli FC,Pasquale Foggia
Empoli FC,Fernando Forestieri
Empoli FC,Salvatore Foti
Empoli FC,Davide Frattesi
Empoli FC,Mario Frustalupi
Empoli FC,Andrea Fulignati
Empoli FC,Jacopo Furlan
Empoli FC,Gabriel
Empoli FC,Fabio Galante
Empoli FC,Oliviero Garlini
Empoli FC,Mirco Gasparetto
Empoli FC,Carmine Gautieri
Empoli FC,Marcello Gazzola
Empoli FC,Massimo Gazzoli
Empoli FC,Andrea Gemignani
Empoli FC,Guillermo Giacomazzi
Empoli FC,Alessandro Giacomel
Empoli FC,Guillaume Gigliotti
Empoli FC,Alberto Gilardino
Empoli FC,Aredio Gimona
Empoli FC,Sebastian Giovinco
Empoli FC,Dez Giraldi
Empoli FC,Giuseppe Giustacchini
Empoli FC,Marco Gori
Empoli FC,Marco Gorzegno
Empoli FC,Massimo Gotti
Empoli FC,Vince Grella
Empoli FC,Gaetano Grieco
Empoli FC,Francesco Grosso
Empoli FC,Tiberio Guarente
Empoli FC,Roberto Guitto
Empoli FC,Nikola Gulan
Empoli FC,Jasmin Handanović
Empoli FC,Fabian Himcinschi
Empoli FC,Elseid Hysaj
Empoli FC,Vincenzo Iacopino
Empoli FC,Simone Iacoponi
Empoli FC,Marco Imperiale
Empoli FC,Giuseppe Incocciati
Empoli FC,Arnel Jakupović
Empoli FC,Siniša Janković
Empoli FC,Brice Jovial
Empoli FC,Elvis Kabashi
Empoli FC,Omar El Kaddouri
Empoli FC,Aleksandar Kocić
Empoli FC,Adam Kokoszka
Empoli FC,Rade Krunić
Empoli FC,Antonino La Gumina
Empoli FC,Maurizio Lanzaro
Empoli FC,Karim Laribi
Empoli FC,Vincent Laurini
Empoli FC,Diego Laxalt
Empoli FC,Flavio Lazzari
Empoli FC,Carlo Lenci
Empoli FC,Marko Livaja
Empoli FC,Francesco Lodi
Empoli FC,Lorenzo Lollo
Empoli FC,Adriano Lombardi
Empoli FC,Benito Lorenzi
Empoli FC,Stefano Lucchini
Empoli FC,Settimio Lucci
Empoli FC,Giorgio Lucenti
Empoli FC,Sebastiano Luperto
Empoli FC,Massimo Maccarone
Empoli FC,Giorgio Magnocavallo
Empoli FC,Raffaele Maiello
Empoli FC,Domenico Maietta
Empoli FC,Marco Mancosu
Empoli FC,Leonardo Mancuso
Empoli FC,Marco Marchionni
Empoli FC,Claudio Marchisio
Empoli FC,Michał Marcjanik
Empoli FC,Aldo Marelli
Empoli FC,Amos Mariani
Empoli FC,Francesco Marianini
Empoli FC,Mário Rui
Empoli FC,Luca Martinelli
Empoli FC,Giovanni Martusciello
Empoli FC,Lino Marzorati
Empoli FC,Salvatore Mastronunzio
Empoli FC,Davide Matteini
Empoli FC,José Mauri
Empoli FC,Maxwell
Empoli FC,Walter Mazzarri
Empoli FC,Levan Mchedlidze
Empoli FC,Gabriel Meli
Empoli FC,Renzo Merlin
Empoli FC,Davide Merola
Empoli FC,Roberto Mirri
Empoli FC,Gennaro Monaco
Empoli FC,Vincenzo Montella
Empoli FC,Stefano Moreo
Empoli FC,Daniele Mori
Empoli FC,Davide Moro
Empoli FC,Stefano Morrone
Empoli FC,Nicola Mosti
Empoli FC,Samuel Mráz
Empoli FC,Jehad Muntasser
Empoli FC,Gianluca Musacci
Empoli FC,Aldo Nardi
Empoli FC,Riccardo Nardini
Empoli FC,Matteo Negrini
Empoli FC,Dimitris Nikolaou
Empoli FC,Nikola Ninković
Empoli FC,Siyabonga Nomvethe
Empoli FC,Walter Novellino
Empoli FC,Dimitri Oberlin
Empoli FC,Marco Olivieri
Empoli FC,Marco Osio
Empoli FC,Francesco Pacini
Empoli FC,Nicola Padoin
Empoli FC,Angelo Pagotto
Empoli FC,Marko Pajač
Empoli FC,Vincenzo Palumbo
Empoli FC,Aniello Panariello
Empoli FC,Egisto Pandolfini
Empoli FC,Tristano Pangaro
Empoli FC,Leandro Paredes
Empoli FC,Manuel Pasqual
Empoli FC,Cristian Pasquato
Empoli FC,Marco Pecorari
Empoli FC,Simone Pecorini
Empoli FC,Alberto Pelagotti
Empoli FC,Diego Pellegrini
Empoli FC,Massimo Pellegrini
Empoli FC,Giuseppe Pellicanò
Empoli FC,Sergio Pellizzaro
Empoli FC,Claudio Pelosi
Empoli FC,Filippo Perucchini
Empoli FC,Alberto Picchi
Empoli FC,Felice Piccolo
Empoli FC,Roberto Pirrello
Empoli FC,Kevin Piscopo
Empoli FC,Alessandro Piu
Empoli FC,Samuele Pizza
Empoli FC,Lorenzo Polvani
Empoli FC,Nicola Pozzi
Empoli FC,Francesco Pratali
Empoli FC,Felice Prevete
Empoli FC,Maurilio Prini
Empoli FC,Ivan Provedel
Empoli FC,Manuel Pucciarelli
Empoli FC,Maurizio Pugliesi
Empoli FC,Vittorio Pusceddu
Empoli FC,Andrea Raggi
Empoli FC,Jacob Rasmussen
Empoli FC,Ibrahim Abdul Razak
Empoli FC,Vasco Regini
Empoli FC,Pierre Giorgio Regonesi
Empoli FC,Matteo Ricci
Empoli FC,Christian Riganò
Empoli FC,Rincón
Empoli FC,Marco Roccati
Empoli FC,Tommaso Rocchi
Empoli FC,Alejandro Rodríguez
Empoli FC,Moreno Roggi
Empoli FC,Simone Romagnoli
Empoli FC,Vincenzo Romano
Empoli FC,Samuele Romeo
Empoli FC,Ronaldo Pompeu
Empoli FC,Sebastiano Rossi
Empoli FC,Emanuele Rovini
Empoli FC,Daniele Rugani
Empoli FC,Rocco Sabato
Empoli FC,Fausto Salsano
Empoli FC,Riccardo Saponara
Empoli FC,Luca Saudati
Empoli FC,Moustapha Seck
Empoli FC,Davide Seminara
Empoli FC,Luigi Sepe
Empoli FC,Matteo Serafini
Empoli FC,Matteo Sereni
Empoli FC,Irakli Shekiladze
Empoli FC,Franco Signorelli
Empoli FC,Matías Silvestre
Empoli FC,Lorenco Šimić
Empoli FC,Łukasz Skorupski
Empoli FC,Antonio Soda
Empoli FC,Michele Somma
Empoli FC,Roberto Soriano
Empoli FC,Luciano Spalletti
Empoli FC,Leonardo Spinazzola
Empoli FC,Lorenzo Stovini
Empoli FC,Leo Štulac
Empoli FC,Nazzareno Tarantino
Empoli FC,Francesco Tavano
Empoli FC,Andrés Tello
Empoli FC,Pietro Terracciano
Empoli FC,Mame Baba Thiam
Empoli FC,Lauro Toneatto
Empoli FC,Lorenzo Tonelli
Empoli FC,Max Tonetto
Empoli FC,Luca Toni
Empoli FC,Vittorio Tosto
Empoli FC,Hamed Junior Traorè
Empoli FC,Salih Uçan
Empoli FC,Joel Untersee
Empoli FC,Mirko Valdifiori
Empoli FC,Richard Vanigli
Empoli FC,Ighli Vannucchi
Empoli FC,Jorge Francisco Vargas
Empoli FC,Matías Vecino
Empoli FC,Simone Verdi
Empoli FC,Freddie Veseli
Empoli FC,Beniamino Vignola
Empoli FC,Marco Villagatti
Empoli FC,Alessandro Vinci
Empoli FC,Rej Volpato
Empoli FC,Gennaro Volpe
Empoli FC,Miodrag Vukotić
Empoli FC,Miha Zajc
Empoli FC,Marcelo Zalayeta
Empoli FC,Marco Zambelli
Empoli FC,Paolo Zanetti
Empoli FC,Francesco Zanoncelli
Empoli FC,Davide Zappella
Empoli FC,Zé Eduardo
Empoli FC,Piotr Zieliński
Frosinone Calcio,Daniele Abbracciante
Frosinone Calcio,Arlind Ajeti
Frosinone Calcio,Daniele Altobelli
Frosinone Calcio,Claudio Ambu
Frosinone Calcio,Daniele Amerini
Frosinone Calcio,Angelo Antonazzo
Frosinone Calcio,Giuseppe Aquino
Frosinone Calcio,Joaquín Ardaiz
Frosinone Calcio,Stefano Argilli
Frosinone Calcio,Lorenzo Ariaudo
Frosinone Calcio,Mario Artistico
Frosinone Calcio,Nicola Ascoli
Frosinone Calcio,Salvatore Aurelio
Frosinone Calcio,Pietro Baccolo
Frosinone Calcio,Alain Baclet
Frosinone Calcio,Francesco Bardi
Frosinone Calcio,Migjen Basha
Frosinone Calcio,Simone Basso
Frosinone Calcio,Nicola Beati
Frosinone Calcio,Andrea Beghetto
Frosinone Calcio,Selim Ben Djemia
Frosinone Calcio,Davide Bertoncini
Frosinone Calcio,Emmanuel Besea
Frosinone Calcio,Gianluigi Bianco
Frosinone Calcio,Dario Biasi
Frosinone Calcio,Mattia Biso
Frosinone Calcio,Leonardo Blanchard
Frosinone Calcio,Antonio Bocchetti
Frosinone Calcio,Salvatore Bocchetti
Frosinone Calcio,Zsolt Bognár
Frosinone Calcio,Francesco Bolzoni
Frosinone Calcio,Antonino Bonvissuto
Frosinone Calcio,Nicolò Brighenti
Frosinone Calcio,Giovanni Bruno
Frosinone Calcio,Caetano Calil
Frosinone Calcio,Elio Calderini
Frosinone Calcio,Leandro Campagna
Frosinone Calcio,Joel Campbell
Frosinone Calcio,Salvatore Campilongo
Frosinone Calcio,Juriy Cannarsa
Frosinone Calcio,Marco Capuano
Frosinone Calcio,Francesco Carbone
Frosinone Calcio,Davide Caremi
Frosinone Calcio,Alfredo Cariello
Frosinone Calcio,Massimiliano Carlini
Frosinone Calcio,Giancarlo Carloni
Frosinone Calcio,Francesco Cassata
Frosinone Calcio,José Ignacio Castillo
Frosinone Calcio,Nicolás Castillo
Frosinone Calcio,Fabio Catacchini
Frosinone Calcio,Felice Cavaliere
Frosinone Calcio,Simone Cavalli
Frosinone Calcio,Cristian Cesaretti
Frosinone Calcio,Raman Chibsah
Frosinone Calcio,Vyacheslav Churko
Frosinone Calcio,Camillo Ciano
Frosinone Calcio,Daniel Ciofani
Frosinone Calcio,Matteo Ciofani
Frosinone Calcio,Luigi Cipriani
Frosinone Calcio,Nicola Citro
Frosinone Calcio,Andrea Cocco
Frosinone Calcio,Valentin Cojocaru
Frosinone Calcio,Stefano Colantuono
Frosinone Calcio,Carmine Coppola
Frosinone Calcio,Andrei Cordoș
Frosinone Calcio,Uroš Ćosić
Frosinone Calcio,Lorenzo Crisetig
Frosinone Calcio,Roberto Crivello
Frosinone Calcio,Davis Curiale
Frosinone Calcio,David D'Antoni
Frosinone Calcio,Gianluca De Angelis
Frosinone Calcio,Ciro De Cesare
Frosinone Calcio,Pietro De Giorgio
Frosinone Calcio,Victor De Lucia
Frosinone Calcio,Sebastien De Maio
Frosinone Calcio,Zlatko Dedić
Frosinone Calcio,Lorenzo Del Prete
Frosinone Calcio,Vito Di Bari
Frosinone Calcio,Samuel Di Carmine
Frosinone Calcio,Nunzio Di Roberto
Frosinone Calcio,Francesco Di Tacchio
Frosinone Calcio,Modibo Diakité
Frosinone Calcio,Federico Dionisi
Frosinone Calcio,Éder
Frosinone Calcio,Fabio Eguelfi
Frosinone Calcio,Dieter Elsneg
Frosinone Calcio,Felice Evacuo
Frosinone Calcio,Emir Faccioli
Frosinone Calcio,Simone Fautario
Frosinone Calcio,Daniele Federici
Frosinone Calcio,Riccardo Fiamozzi
Frosinone Calcio,Daniele Ficagna
Frosinone Calcio,Luis Fraiz
Frosinone Calcio,Alessandro Frara
Frosinone Calcio,Pierluigi Frattali
Frosinone Calcio,Alberto Frison
Frosinone Calcio,Gianluca Galasso
Frosinone Calcio,Massimo Ganci
Frosinone Calcio,Luciano Gaudino
Frosinone Calcio,Andrea Gessa
Frosinone Calcio,Paolo Ghiglione
Frosinone Calcio,Ciro Ginestra
Frosinone Calcio,David Giubilato
Frosinone Calcio,Edoardo Goldaniga
Frosinone Calcio,Lys Gomis
Frosinone Calcio,Alessandro Gori
Frosinone Calcio,Mirko Gori
Frosinone Calcio,Sandro Grande
Frosinone Calcio,Simone Grippo
Frosinone Calcio,Robert Gucher
Frosinone Calcio,Nicholas Guidi
Frosinone Calcio,Nicolas Haas
Frosinone Calcio,Emil Hallfreðsson
Frosinone Calcio,Alessandro Iacobucci
Frosinone Calcio,Michele Ischia
Frosinone Calcio,Jefferson
Frosinone Calcio,Moussa Koné
Frosinone Calcio,Oliver Kragl
Frosinone Calcio,Luka Krajnc
Frosinone Calcio,Anastas Kristo
Frosinone Calcio,Andrea La Mantia
Frosinone Calcio,Luca Lacrimini
Frosinone Calcio,Umberto Massimo Lattuca
Frosinone Calcio,Nicola Leali
Frosinone Calcio,Francesco Lodi
Frosinone Calcio,Samuele Longo
Frosinone Calcio,Giorgio Lucenti
Frosinone Calcio,Arturo Lupoli
Frosinone Calcio,Tiziano Maggiolini
Frosinone Calcio,Antonio Magli
Frosinone Calcio,Raffaele Maiello
Frosinone Calcio,Domenico Maietta
Frosinone Calcio,Felice Mancini
Frosinone Calcio,Michele Mangiapelo
Frosinone Calcio,Alessio Manzoni
Frosinone Calcio,Mario Marchegiani
Frosinone Calcio,Alessandro Marchi
Frosinone Calcio,Massimo Margiotta
Frosinone Calcio,Marco Martini
Frosinone Calcio,Luciano Masiello
Frosinone Calcio,Salvatore Mastronunzio
Frosinone Calcio,Gaetano Masucci
Frosinone Calcio,Luca Matarese
Frosinone Calcio,Fabio Mazzeo
Frosinone Calcio,Antonio Mazzotta
Frosinone Calcio,Andrea Mengoni
Frosinone Calcio,Benjamin Mokulu
Frosinone Calcio,Morris Molinari
Frosinone Calcio,Cristian Molinaro
Frosinone Calcio,Gianluca Musacci
Frosinone Calcio,Andrea Musacco
Frosinone Calcio,Gianluca Nicco
